Ino,State,flag,transaction,time elapsed,culmulative time elapsed
59316,7,1,241254.52352231604,4.145e-06,0.23808292400000008
59316,7,1,1848428.8354898337,5.41e-07,0.23808346500000008
59316,7,1,2770083.1024930747,3.61e-07,0.23808382600000008
62998,7,1,463821.8923933209,2.156e-06,0.23808598200000008
62998,7,1,734214.3906020558,1.362e-06,0.2380873440000001
62998,7,1,2169197.3969631237,4.61e-07,0.2380878050000001
46136,7,1,399042.2984836393,2.506e-06,0.2380903110000001
66002,7,1,3021148.0362537764,3.31e-07,0.2380906420000001
46136,7,1,25641025.641025644,3.9e-08,0.2380906810000001
46136,7,1,3021148.0362537764,3.31e-07,0.2380910120000001
66002,7,1,14285714.285714285,7e-08,0.2380910820000001
66002,7,1,2695417.7897574124,3.71e-07,0.2380914530000001
66002,7,1,44261.496923825965,2.2593e-05,0.23811404600000008
66002,7,1,2702702.7027027025,3.7e-07,0.23811441600000008
66002,7,1,2932551.319648094,3.41e-07,0.23811475700000007
36591,7,1,7631.1411608491935,0.000131042,0.23824579900000006
36591,7,1,1692047.377326565,5.91e-07,0.23824639000000006
36591,7,1,2217294.9002217297,4.51e-07,0.23824684100000007
38832,7,1,141884.22247446084,7.048e-06,0.23825388900000008
38832,7,1,1782531.1942959002,5.61e-07,0.2382544500000001
38832,7,1,2123142.2505307854,4.71e-07,0.2382549210000001
39276,7,1,74046.64938911515,1.3505e-05,0.2382684260000001
39276,7,1,1582278.4810126582,6.32e-07,0.2382690580000001
39276,7,1,2325581.395348837,4.3e-07,0.23826948800000008
38832,7,1,109373.29104232746,9.143e-06,0.23827863100000007
38832,7,1,2320185.614849188,4.31e-07,0.23827906200000007
38832,7,1,2777777.777777778,3.6e-07,0.23827942200000007
36591,7,1,571755.2887364208,1.749e-06,0.23828117100000007
36591,7,1,1814882.0326678767,5.51e-07,0.23828172200000006
36591,7,1,2169197.3969631237,4.61e-07,0.23828218300000006
136453,0,4,2237.622034311696,0.000446903,0.23872908600000006
136453,4,7,573394.495412844,1.744e-06,0.23873083000000006
136453,4,7,2222222.2222222225,4.5e-07,0.23873128000000007
136453,4,7,459981.6007359706,2.174e-06,0.23873345400000007
136453,7,4,159693.38869370808,6.262e-06,0.23873971600000007
136453,7,7,2169197.3969631237,4.61e-07,0.23874017700000008
136453,7,7,3115264.7975077885,3.21e-07,0.23874049800000008
136453,7,7,601322.9104028863,1.663e-06,0.2387421610000001
136453,7,4,270489.5861509332,3.697e-06,0.2387458580000001
136453,7,7,2267573.6961451247,4.41e-07,0.23874629900000008
136453,7,7,3125000.0,3.2e-07,0.23874661900000008
136453,7,7,616142.9451632779,1.623e-06,0.23874824200000008
136453,7,4,287604.25654299685,3.477e-06,0.23875171900000008
136453,7,7,2320185.614849188,4.31e-07,0.23875215000000008
136453,7,7,3225806.4516129033,3.1e-07,0.23875246000000008
136453,7,7,612369.871402327,1.633e-06,0.23875409300000008
136453,7,4,283527.07683583786,3.527e-06,0.2387576200000001
136453,7,7,2320185.614849188,4.31e-07,0.23875805100000008
136453,7,7,3225806.4516129033,3.1e-07,0.23875836100000009
136453,7,7,615763.5467980296,1.624e-06,0.2387599850000001
136453,7,4,291036.0884749709,3.436e-06,0.2387634210000001
136453,7,7,2320185.614849188,4.31e-07,0.23876385200000008
136453,7,7,3225806.4516129033,3.1e-07,0.23876416200000009
136453,7,7,615763.5467980296,1.624e-06,0.2387657860000001
136453,7,4,287686.9965477561,3.476e-06,0.2387692620000001
136453,7,7,2267573.6961451247,4.41e-07,0.23876970300000008
136453,7,7,3225806.4516129033,3.1e-07,0.2387700130000001
136453,7,7,619578.6864931847,1.614e-06,0.2387716270000001
136453,7,4,279642.0581655481,3.576e-06,0.2387752030000001
136453,7,7,2267573.6961451247,4.41e-07,0.2387756440000001
136453,7,7,3215434.083601286,3.11e-07,0.2387759550000001
136453,7,7,616142.9451632779,1.623e-06,0.2387775780000001
136453,7,1,23056.349718712536,4.3372e-05,0.23882095000000012
136453,7,1,2380952.380952381,4.2e-07,0.23882137000000012
136453,7,1,46533.27128897161,2.149e-05,0.23884286000000013
136066,39,1,5355.813467728546,0.000186713,0.23902957300000013
136066,39,1,1663893.5108153077,6.01e-07,0.23903017400000012
136066,39,1,648088.1399870382,1.543e-06,0.23903171700000012
46136,7,1,371.2903453371502,0.00269331,0.24172502700000012
46136,7,1,1610305.958132045,6.21e-07,0.24172564800000013
46136,7,1,2433090.0243309,4.11e-07,0.24172605900000013
46136,7,1,44068.394147717256,2.2692e-05,0.24174875100000012
46136,7,1,2320185.614849188,4.31e-07,0.24174918200000012
46136,7,1,2932551.319648094,3.41e-07,0.2417495230000001
46136,7,1,60.40168327410948,0.01655583,0.2583053530000001
46136,7,1,482160.07714561233,2.074e-06,0.25830742700000014
46136,7,1,679347.8260869565,1.472e-06,0.25830889900000015
46136,7,1,27779.321073392963,3.5998e-05,0.25834489700000013
46136,7,1,1751313.4851138354,5.71e-07,0.25834546800000013
46136,7,1,2493765.5860349126,4.01e-07,0.2583458690000001
46136,7,1,58.809567328603634,0.017004036,0.2753499050000001
46136,7,1,669792.3643670463,1.493e-06,0.27535139800000014
46136,7,1,924214.4177449169,1.082e-06,0.2753524800000001
